user_id,register_date,region,age,gender,registration_channel,last_login_date
U10436,2023-12-04,新疆维吾尔自治区,20,男,线下推广,2025-05-31
U10437,2024-06-06,甘肃省,56,男,网站,2024-09-04
U10438,2024-02-01,天津市,31,女,APP,2024-02-29
U10439,2024-06-08,台湾省,26,女,微信小程序,2024-09-06
U10440,2023-12-30,福建省,38,男,网站,2025-02-19
U10441,2024-01-29,云南省,49,女,APP,2025-01-15
U10442,2024-07-30,甘肃省,26,女,APP,2024-11-27
U10443,2025-09-02,甘肃省,50,女,网站,2025-10-03
U10444,2023-12-31,台湾省,43,男,线下推广,2025-04-22
U10445,2024-08-27,湖北省,19,女,网站,2024-09-21
U10446,2025-04-04,四川省,38,女,线下推广,2025-06-27
U10447,2024-09-24,青海省,63,女,微信小程序,2025-09-28
U10448,2024-04-16,四川省,25,女,网站,2024-07-02
U10449,2025-03-31,四川省,38,男,线下推广,2025-08-17
U10450,2023-12-02,陕西省,62,女,网站,2024-07-03
U10451,2024-03-11,吉林省,45,男,APP,2025-02-27
U10452,2023-12-26,浙江省,45,女,网站,2025-05-07
U10453,2025-02-23,上海市,43,女,微信小程序,2025-03-14
U10454,2025-06-18,贵州省,32,女,APP,2025-08-04
U10455,2024-01-21,浙江省,22,男,APP,2024-03-14
U10456,2025-07-21,浙江省,40,女,APP,2025-09-15
U10457,2024-03-31,江西省,33,男,APP,2024-12-11
U10458,2025-06-08,辽宁省,34,男,APP,2025-10-01
U10459,2023-10-18,湖北省,56,男,网站,2025-08-14
U10460,2024-02-05,江苏省,29,女,线下推广,2025-03-30
U10461,2024-04-27,安徽省,54,女,微信小程序,2024-07-21
U10462,2025-03-12,上海市,58,女,APP,2025-05-02
U10463,2023-10-27,海南省,46,男,线下推广,2025-07-01
U10464,2025-06-19,福建省,46,女,微信小程序,2025-10-11
U10465,2024-06-23,上海市,55,男,微信小程序,2024-11-05
U10466,2024-05-09,重庆市,50,男,微信小程序,2024-08-15
U10467,2025-05-14,甘肃省,47,女,网站,2025-08-24
U10468,2024-01-12,内蒙古自治区,21,女,微信小程序,2025-01-15
U10469,2024-09-28,四川省,22,男,线下推广,2025-04-15
U10470,2025-01-19,河北省,47,男,线下推广,2025-07-13
U10471,2024-11-10,江西省,54,男,微信小程序,2025-07-06
U10472,2023-11-18,澳门特别行政区,56,女,APP,2024-07-09
U10473,2024-10-05,上海市,21,女,网站,2024-10-28
U10474,2024-10-22,陕西省,39,男,APP,2025-04-05
U10475,2025-03-31,河北省,20,男,线下推广,2025-10-07
U10476,2025-04-21,青海省,46,男,微信小程序,2025-05-05
U10477,2025-09-13,山西省,41,女,线下推广,2025-09-28
U10478,2025-01-30,辽宁省,44,女,网站,2025-02-24
U10479,2024-01-22,湖北省,58,女,网站,2025-05-20
U10480,2025-02-18,广西壮族自治区,39,男,线下推广,2025-07-15
U10481,2025-01-22,澳门特别行政区,36,女,APP,2025-05-16
U10482,2024-10-02,香港特别行政区,39,男,APP,2025-05-25
U10483,2024-09-14,河北省,40,女,线下推广,2024-12-11
U10484,2025-08-08,浙江省,26,男,微信小程序,2025-09-18
U10485,2024-09-30,江西省,53,女,微信小程序,2025-03-09
U10486,2024-07-05,新疆维吾尔自治区,26,男,线下推广,2025-05-10
U10487,2024-09-03,河北省,50,女,网站,2025-05-03
U10488,2024-09-11,广西壮族自治区,41,女,APP,2025-03-27
U10489,2024-08-01,辽宁省,31,女,线下推广,2025-08-04
U10490,2023-12-07,山西省,30,男,APP,2025-09-13
U10491,2023-12-21,山西省,27,男,微信小程序,2024-11-20
U10492,2023-12-30,四川省,24,男,微信小程序,2025-09-20
U10493,2024-01-25,重庆市,57,男,线下推广,2025-04-24
U10494,2024-12-25,贵州省,27,男,APP,2025-09-11
U10495,2024-01-18,甘肃省,62,男,线下推广,2024-10-18
U10496,2025-08-24,宁夏回族自治区,20,女,微信小程序,2025-08-28
U10497,2024-05-26,广东省,61,男,线下推广,2025-02-23
U10498,2024-01-04,香港特别行政区,57,女,线下推广,2024-06-17
U10499,2024-02-13,西藏自治区,32,男,微信小程序,2024-08-05
U10500,2025-08-04,河北省,48,男,微信小程序,2025-09-06
U10501,2025-08-02,四川省,61,女,线下推广,2025-08-13
U10502,2025-05-30,湖北省,36,女,线下推广,2025-09-18
U10503,2024-04-08,宁夏回族自治区,28,男,APP,2025-06-17
U10504,2025-06-03,上海市,34,男,线下推广,2025-09-29
U10505,2025-10-06,湖北省,41,男,网站,2025-10-06
U10506,2024-03-04,湖北省,36,男,APP,2025-08-31
U10507,2025-05-30,广东省,35,女,APP,2025-08-03
U10508,2024-07-14,北京市,45,男,APP,2024-12-01
U10509,2025-08-21,辽宁省,46,女,网站,2025-10-14
U10510,2025-03-09,陕西省,44,男,线下推广,2025-04-05
U10511,2024-02-03,上海市,50,女,APP,2024-04-14
U10512,2025-05-17,澳门特别行政区,42,男,微信小程序,2025-06-27
U10513,2024-08-03,甘肃省,32,男,微信小程序,2025-07-21
U10514,2024-07-06,黑龙江省,24,女,APP,2025-04-19
U10515,2024-06-14,广西壮族自治区,26,男,微信小程序,2025-08-28
U10516,2025-01-21,山西省,48,男,线下推广,2025-02-10
U10517,2024-02-13,黑龙江省,46,男,网站,2025-09-20
U10518,2025-02-06,重庆市,19,女,APP,2025-03-09
U10519,2024-05-14,青海省,27,女,网站,2025-10-10
U10520,2024-09-09,台湾省,36,男,微信小程序,2025-08-18
U10521,2024-09-01,湖北省,25,男,APP,2025-02-15
U10522,2025-05-24,香港特别行政区,44,女,网站,2025-06-15
U10523,2024-07-10,宁夏回族自治区,25,女,网站,2024-10-04
U10524,2024-05-23,台湾省,58,男,APP,2025-07-06
U10525,2025-03-17,广东省,36,女,网站,2025-04-03
U10526,2024-04-04,陕西省,57,女,APP,2025-07-13
U10527,2023-11-27,北京市,54,女,APP,2024-05-03
U10528,2024-06-06,浙江省,60,男,微信小程序,2024-09-20
U10529,2025-05-31,湖南省,22,男,线下推广,2025-07-26
U10530,2024-06-26,吉林省,48,男,线下推广,2024-07-02
U10531,2024-11-05,宁夏回族自治区,41,女,网站,2025-01-12
U10532,2024-01-24,云南省,40,男,微信小程序,2025-03-12
U10533,2025-04-14,江西省,33,男,微信小程序,2025-07-20
U10534,2024-12-22,海南省,26,男,微信小程序,2025-01-18
U10535,2024-08-19,天津市,52,女,APP,2025-07-23
U10536,2023-10-30,新疆维吾尔自治区,61,女,线下推广,2025-10-14
U10537,2023-12-15,广西壮族自治区,58,男,APP,2025-03-06
U10538,2024-09-13,陕西省,22,女,网站,2025-08-03
U10539,2024-05-27,吉林省,36,男,网站,2025-04-06
U10540,2023-11-01,广西壮族自治区,30,男,微信小程序,2024-03-13
U10541,2025-06-29,新疆维吾尔自治区,37,女,线下推广,2025-09-07
U10542,2023-12-23,宁夏回族自治区,34,男,APP,2025-10-08
U10543,2024-01-06,福建省,36,女,网站,2024-12-09
U10544,2025-01-15,陕西省,59,女,微信小程序,2025-08-06
U10545,2023-12-16,陕西省,25,女,线下推广,2024-08-12
U10546,2025-05-17,贵州省,43,女,线下推广,2025-06-29
U10547,2024-06-30,黑龙江省,39,男,线下推广,2024-08-28
U10548,2024-11-15,吉林省,62,女,微信小程序,2025-06-09
U10549,2024-11-15,山东省,51,女,网站,2025-09-12
U10550,2024-07-13,海南省,64,女,网站,2024-11-04
U10551,2024-04-16,河北省,45,男,微信小程序,2024-08-07
U10552,2024-05-01,山东省,38,男,网站,2024-09-12
U10553,2025-01-25,辽宁省,38,女,微信小程序,2025-10-06
U10554,2023-12-13,安徽省,46,女,APP,2025-08-04
U10555,2025-02-14,台湾省,62,女,微信小程序,2025-08-13
U10556,2025-05-23,青海省,46,男,微信小程序,2025-10-02
U10557,2025-10-02,广西壮族自治区,57,女,微信小程序,2025-10-09
U10558,2024-02-10,青海省,58,男,网站,2024-04-03
U10559,2024-10-14,青海省,60,女,微信小程序,2025-06-16
U10560,2024-06-07,湖北省,50,男,网站,2025-09-09
U10561,2023-11-28,海南省,27,女,网站,2024-12-26
U10562,2023-12-12,广东省,26,男,APP,2024-12-04
U10563,2024-10-01,天津市,59,女,微信小程序,2024-10-23
U10564,2024-07-28,河南省,42,男,APP,2024-09-25
U10565,2025-02-27,山西省,61,女,微信小程序,2025-10-15
U10566,2024-11-12,云南省,41,女,网站,2025-05-10
U10567,2025-01-08,天津市,54,男,微信小程序,2025-07-01
U10568,2025-09-21,山东省,43,女,微信小程序,2025-10-06
U10569,2025-01-27,西藏自治区,33,男,网站,2025-08-09
U10570,2024-02-10,重庆市,65,男,线下推广,2025-01-24
U10571,2024-01-04,贵州省,51,女,网站,2025-07-11
U10572,2023-12-20,香港特别行政区,34,女,线下推广,2025-05-04
U10573,2024-02-27,天津市,31,女,线下推广,2024-09-06
U10574,2025-04-17,青海省,30,男,APP,2025-07-11
U10575,2024-11-26,澳门特别行政区,22,女,APP,2025-07-20
U10576,2024-02-16,四川省,63,女,网站,2024-12-01
U10577,2025-09-27,河南省,61,女,微信小程序,2025-10-06
U10578,2024-08-28,贵州省,63,男,微信小程序,2024-10-07
U10579,2025-06-20,贵州省,37,男,APP,2025-07-02
U10580,2024-06-28,河北省,41,男,网站,2025-09-04
U10581,2025-03-25,云南省,30,男,APP,2025-07-13
U10582,2024-04-28,辽宁省,49,男,微信小程序,2025-01-11
U10583,2023-12-18,辽宁省,53,女,线下推广,2024-09-14
U10584,2024-06-12,陕西省,53,男,网站,2024-09-20
U10585,2025-01-20,山西省,22,女,线下推广,2025-05-20
U10586,2024-12-23,云南省,63,女,线下推广,2025-08-29
U10587,2025-06-21,贵州省,44,男,APP,2025-07-15
U10588,2025-03-19,澳门特别行政区,38,男,线下推广,2025-04-24
U10589,2025-02-28,宁夏回族自治区,47,女,APP,2025-09-13
U10590,2024-07-23,上海市,53,男,APP,2025-04-30
U10591,2024-06-11,安徽省,45,男,网站,2024-11-24
U10592,2024-07-07,台湾省,51,男,微信小程序,2024-12-03
U10593,2024-04-08,江苏省,28,男,微信小程序,2024-08-06
U10594,2023-12-14,河南省,63,男,微信小程序,2025-09-29
U10595,2025-06-19,河北省,51,女,网站,2025-09-25
U10596,2025-06-05,澳门特别行政区,34,男,微信小程序,2025-06-12
U10597,2025-03-13,贵州省,26,女,网站,2025-05-02
U10598,2025-01-21,云南省,50,男,APP,2025-03-21
U10599,2024-02-19,安徽省,28,女,网站,2025-08-10
U10600,2025-06-05,黑龙江省,19,男,网站,2025-08-28
U10601,2023-11-18,甘肃省,59,女,APP,2024-08-26
U10602,2025-03-24,福建省,54,女,网站,2025-09-12
U10603,2025-02-01,河南省,49,女,微信小程序,2025-07-25
U10604,2024-04-14,福建省,48,男,线下推广,2024-12-10
U10605,2025-07-05,西藏自治区,37,女,网站,2025-08-11
U10606,2024-07-27,青海省,62,男,APP,2025-07-20
U10607,2025-06-04,河南省,46,女,线下推广,2025-08-17
U10608,2024-11-09,澳门特别行政区,47,男,微信小程序,2025-04-20
U10609,2024-02-18,山东省,56,男,微信小程序,2025-06-01
U10610,2024-01-31,湖南省,63,女,微信小程序,2024-03-11
U10611,2025-02-25,西藏自治区,43,男,微信小程序,2025-07-19
U10612,2024-12-19,河北省,50,男,微信小程序,2025-09-21
U10613,2025-08-03,澳门特别行政区,33,女,网站,2025-08-15
U10614,2024-05-24,山西省,35,女,APP,2024-09-25
U10615,2024-05-14,青海省,27,男,网站,2025-06-16
U10616,2024-02-07,宁夏回族自治区,36,女,线下推广,2024-04-18
U10617,2025-09-22,江西省,33,男,微信小程序,2025-10-11
U10618,2024-09-30,海南省,54,女,APP,2025-09-26
U10619,2023-11-05,甘肃省,28,女,线下推广,2023-12-16
U10620,2024-08-18,香港特别行政区,49,女,线下推广,2025-06-04
U10621,2024-04-16,云南省,19,男,线下推广,2024-06-18
U10622,2024-08-02,江西省,50,女,APP,2024-08-23
U10623,2024-06-19,河北省,31,女,网站,2025-03-06
U10624,2025-06-21,辽宁省,21,女,线下推广,2025-07-17
U10625,2023-11-14,河南省,56,女,微信小程序,2025-08-19
U10626,2024-10-16,江苏省,52,男,网站,2025-08-06
U10627,2025-04-16,西藏自治区,45,男,微信小程序,2025-07-12
U10628,2025-02-04,北京市,64,女,线下推广,2025-03-06
U10629,2023-10-30,湖南省,41,男,线下推广,2024-04-14
U10630,2025-07-25,辽宁省,21,男,微信小程序,2025-09-16
U10631,2025-10-15,澳门特别行政区,53,女,网站,2025-10-15
U10632,2024-01-10,河南省,42,女,微信小程序,2024-07-12
U10633,2024-06-05,吉林省,57,男,APP,2024-07-12
U10634,2024-04-18,甘肃省,24,女,微信小程序,2025-08-27
U10635,2025-06-23,新疆维吾尔自治区,39,女,APP,2025-07-05
U10636,2024-01-10,台湾省,30,女,网站,2025-04-17
U10637,2024-12-05,上海市,20,男,APP,2025-08-07
U10638,2024-11-19,福建省,63,女,线下推广,2025-08-25
U10639,2024-02-04,河南省,51,女,APP,2025-01-02
U10640,2023-10-17,海南省,56,男,微信小程序,2024-04-20
U10641,2025-01-01,甘肃省,57,女,APP,2025-03-14
U10642,2025-03-15,山西省,43,女,微信小程序,2025-10-04
U10643,2024-07-22,内蒙古自治区,50,女,微信小程序,2025-09-03
U10644,2024-12-11,香港特别行政区,48,男,微信小程序,2025-10-12
U10645,2024-11-13,上海市,39,男,线下推广,2025-04-13
U10646,2025-08-24,西藏自治区,55,女,网站,2025-08-28
U10647,2025-02-20,云南省,56,女,微信小程序,2025-07-14
U10648,2024-04-30,上海市,59,男,网站,2025-02-01
U10649,2025-06-19,内蒙古自治区,55,女,APP,2025-08-24
U10650,2024-04-20,河北省,51,女,APP,2025-07-15
U10651,2025-05-09,贵州省,61,男,网站,2025-06-03
U10652,2023-11-19,海南省,54,男,APP,2025-01-16
U10653,2024-07-04,安徽省,19,女,微信小程序,2025-06-29
U10654,2025-04-08,西藏自治区,44,男,线下推广,2025-08-08
U10655,2024-03-05,江苏省,62,男,线下推广,2024-04-23
U10656,2025-04-24,新疆维吾尔自治区,50,女,网站,2025-05-01
U10657,2024-05-30,山东省,63,男,APP,2024-07-03
U10658,2025-06-21,山东省,53,女,线下推广,2025-06-29
U10659,2024-06-17,广东省,51,女,微信小程序,2025-07-22
U10660,2024-08-20,西藏自治区,29,女,微信小程序,2025-03-04
U10661,2023-11-13,山东省,52,女,微信小程序,2024-06-22
U10662,2024-07-19,重庆市,57,女,APP,2025-04-02
U10663,2024-05-15,吉林省,33,女,微信小程序,2025-02-24
U10664,2024-09-19,陕西省,32,女,微信小程序,2025-08-26
U10665,2025-09-09,云南省,63,男,线下推广,2025-09-25
U10666,2024-03-09,台湾省,38,女,微信小程序,2025-08-28
U10667,2024-11-05,四川省,53,女,微信小程序,2025-09-10
U10668,2024-11-22,湖北省,25,女,线下推广,2025-09-29
U10669,2023-12-19,宁夏回族自治区,40,男,微信小程序,2024-02-18
U10670,2024-09-14,安徽省,20,女,网站,2025-04-30
U10671,2024-06-21,河北省,40,女,微信小程序,2024-08-22
U10672,2024-06-26,河南省,65,女,APP,2025-02-19
U10673,2024-09-26,宁夏回族自治区,30,女,微信小程序,2024-11-29
U10674,2025-04-03,青海省,26,男,APP,2025-08-17
U10675,2024-09-27,天津市,33,男,APP,2025-07-06
U10676,2025-08-21,海南省,58,男,网站,2025-10-02
U10677,2024-05-16,重庆市,24,女,微信小程序,2024-07-13
U10678,2025-03-20,陕西省,63,女,网站,2025-08-08
U10679,2024-11-17,黑龙江省,61,男,网站,2024-11-29
U10680,2024-02-03,青海省,53,男,线下推广,2024-03-01
U10681,2024-01-22,内蒙古自治区,59,女,线下推广,2024-07-23
U10682,2025-06-11,四川省,59,男,微信小程序,2025-08-20
U10683,2024-08-08,天津市,38,女,网站,2024-12-05
U10684,2025-03-26,青海省,23,男,网站,2025-08-17
U10685,2024-07-30,青海省,29,女,APP,2024-09-27
U10686,2025-01-03,江苏省,20,女,线下推广,2025-07-27
U10687,2024-07-27,陕西省,29,女,网站,2025-03-28
U10688,2025-03-03,湖北省,18,女,网站,2025-06-07
U10689,2024-01-12,上海市,39,女,线下推广,2025-08-05
U10690,2024-03-08,台湾省,59,女,APP,2025-04-14
U10691,2024-08-11,吉林省,50,女,微信小程序,2025-03-02
U10692,2025-06-08,湖南省,30,男,微信小程序,2025-09-02
U10693,2024-03-30,河南省,28,女,微信小程序,2025-09-20
U10694,2025-09-26,台湾省,63,男,网站,2025-09-30
U10695,2024-01-19,江苏省,65,女,微信小程序,2024-03-16
U10696,2024-10-01,安徽省,54,男,APP,2025-09-15
U10697,2025-04-22,青海省,57,女,线下推广,2025-05-09
U10698,2025-07-06,广西壮族自治区,50,女,网站,2025-09-11
U10699,2025-04-19,内蒙古自治区,43,男,APP,2025-08-03
U10700,2024-12-10,河南省,26,女,微信小程序,2025-04-05
U10701,2025-08-07,黑龙江省,33,男,微信小程序,2025-10-15
U10702,2025-04-19,安徽省,42,男,线下推广,2025-09-20
U10703,2024-07-22,香港特别行政区,35,女,微信小程序,2025-01-12
U10704,2024-01-18,山东省,55,男,微信小程序,2025-09-24
U10705,2024-01-31,福建省,59,女,APP,2025-10-05
U10706,2024-11-02,上海市,21,男,线下推广,2025-03-22
U10707,2024-12-19,四川省,37,男,线下推广,2025-06-18
U10708,2025-07-01,江苏省,61,女,网站,2025-07-17
U10709,2023-12-06,广东省,58,女,微信小程序,2024-10-10
U10710,2025-04-24,西藏自治区,57,男,APP,2025-08-04
U10711,2024-08-30,甘肃省,26,女,APP,2024-10-26
U10712,2024-01-21,广西壮族自治区,47,女,线下推广,2025-06-02
U10713,2023-12-12,青海省,62,女,APP,2024-12-07
U10714,2025-03-27,澳门特别行政区,33,男,线下推广,2025-08-07
U10715,2024-01-23,安徽省,51,女,网站,2025-09-10
U10716,2024-01-24,宁夏回族自治区,54,男,网站,2025-02-17
U10717,2025-09-22,重庆市,53,男,APP,2025-10-12
U10718,2024-01-20,澳门特别行政区,28,女,线下推广,2024-05-17
U10719,2024-06-08,黑龙江省,25,男,线下推广,2024-10-11
U10720,2024-06-22,江西省,23,女,网站,2025-03-17
U10721,2025-10-15,澳门特别行政区,47,男,线下推广,2025-10-15
U10722,2025-08-03,山西省,47,男,线下推广,2025-08-27
U10723,2024-03-16,湖北省,61,女,网站,2024-06-21
U10724,2025-02-12,广东省,43,女,网站,2025-10-08
U10725,2024-12-03,山西省,65,男,网站,2025-06-16
U10726,2025-02-24,黑龙江省,20,女,微信小程序,2025-10-11
U10727,2025-01-09,辽宁省,62,男,网站,2025-03-16
U10728,2025-03-10,贵州省,22,女,网站,2025-10-14
U10729,2023-11-16,上海市,36,女,APP,2024-01-18
U10730,2023-11-20,湖南省,26,女,微信小程序,2025-04-08
U10731,2024-03-27,甘肃省,42,女,线下推广,2025-07-20
U10732,2025-02-23,上海市,42,男,APP,2025-09-04
U10733,2025-09-05,河南省,59,女,网站,2025-10-06
U10734,2024-06-06,西藏自治区,29,女,APP,2024-12-13
U10735,2025-07-02,陕西省,64,男,网站,2025-08-28
U10736,2024-10-02,内蒙古自治区,19,女,线下推广,2025-06-26
U10737,2023-12-01,黑龙江省,61,女,线下推广,2024-11-06
U10738,2024-09-02,西藏自治区,32,男,线下推广,2025-08-28
U10739,2024-03-22,贵州省,40,男,微信小程序,2025-07-06
U10740,2024-02-04,广西壮族自治区,30,男,网站,2025-08-14
U10741,2024-06-20,海南省,60,女,网站,2025-04-25
U10742,2024-01-25,四川省,33,男,网站,2025-02-27
U10743,2024-12-25,河北省,24,男,线下推广,2025-04-27
U10744,2024-04-20,新疆维吾尔自治区,56,男,APP,2024-07-24
U10745,2024-05-10,青海省,65,男,线下推广,2024-11-18
U10746,2024-02-02,河北省,46,男,APP,2024-03-12
U10747,2024-05-28,云南省,21,男,微信小程序,2025-09-17
U10748,2024-09-04,福建省,32,女,微信小程序,2025-01-06
U10749,2025-07-08,广西壮族自治区,33,女,APP,2025-09-06
U10750,2024-03-11,黑龙江省,60,男,线下推广,2025-04-02
U10751,2024-11-18,新疆维吾尔自治区,37,女,网站,2025-05-30
U10752,2025-08-28,广东省,53,男,线下推广,2025-10-15
U10753,2023-11-03,山西省,53,女,网站,2024-09-03
U10754,2024-11-11,新疆维吾尔自治区,40,女,微信小程序,2025-02-12
U10755,2024-03-31,海南省,62,女,线下推广,2024-05-07
U10756,2023-11-24,河南省,27,女,线下推广,2024-12-12
U10757,2025-01-22,西藏自治区,29,女,APP,2025-05-12
U10758,2024-12-05,北京市,32,女,APP,2025-01-15
U10759,2024-09-14,江苏省,47,男,线下推广,2025-04-07
U10760,2025-05-03,四川省,44,男,线下推广,2025-09-28
U10761,2024-08-24,四川省,33,女,APP,2024-09-28
U10762,2024-08-22,重庆市,39,男,线下推广,2025-01-20
U10763,2024-07-23,河南省,41,男,APP,2024-09-18
U10764,2024-08-11,香港特别行政区,21,女,线下推广,2025-07-26
U10765,2025-05-31,湖北省,61,男,网站,2025-09-29
